participant_id,account_status,movement,source_exercise_name,horizon,best_score_kg,recorded_weight_kg,recorded_reps,result_date,days_from_first_workout,bodyweight_kg_near_result,score_to_bodyweight_ratio,standard_level,change_from_baseline_pct,standard_levels_gained
WSP-0DCDF68B3D,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),7.8,6.0,9.0,2025-06-02,60,,,Unavailable,,
WSP-0DCDF68B3D,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),52.25,47.5,3.0,2026-03-23,354,,,Unavailable,161.3,
WSP-0DCDF68B3D,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),41.17,32.5,8.0,2025-11-28,239,,,Unavailable,105.8,
WSP-0DCDF68B3D,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),20.0,15.0,10.0,2025-05-23,50,,,Unavailable,,
WSP-0DCDF68B3D,active,Split Squat,Barbell Split Squat,12 months (300-450d),8.87,7.0,8.0,2026-02-20,323,,,Unavailable,16.7,
WSP-0DCDF68B3D,active,Split Squat,Barbell Split Squat,6 months (120-240d),11.2,8.0,12.0,2025-10-13,193,,,Unavailable,47.4,
WSP-0DCDF68B3D,active,Split Squat,Barbell Split Squat,Baseline (0-60d),7.6,6.0,8.0,2025-05-26,53,,,Unavailable,,
WSP-3875A22C34,active,Bench Press,Barbell Bench Press,12 months (300-450d),27.33,20.0,11.0,2026-06-10,433,,,Unavailable,,
WSP-3875A22C34,active,Bench Press,Barbell Bench Press,6 months (120-240d),29.13,23.0,8.0,2025-11-26,237,89.0,0.327,Live,,
WSP-3875A22C34,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),40.0,40.0,1.0,2025-08-15,134,,,Unavailable,,
WSP-3875A22C34,active,Lat Pulldown,Underhand Grip Lat Pulldown,12 months (300-450d),69.67,55.0,8.0,2026-05-08,400,86.5,0.805,Long,-17.1,0
WSP-3875A22C34,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),88.0,80.0,3.0,2025-09-26,176,92.3,0.953,Long,4.8,0
WSP-3875A22C34,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),84.0,60.0,12.0,2025-05-16,43,90.0,0.933,Long,,0
WSP-3875A22C34,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),25.33,20.0,8.0,2025-09-08,158,92.3,0.274,Below Live,280.0,0
WSP-3875A22C34,active,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),6.67,5.0,10.0,2025-04-03,0,90.0,0.074,Below Live,,0
WSP-3875A22C34,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),28.5,22.5,8.0,2026-04-27,389,86.5,0.329,Below Live,307.1,
WSP-3875A22C34,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),44.0,40.0,3.0,2025-09-26,176,92.3,0.477,Below Live,528.6,
WSP-3875A22C34,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),7.0,5.0,12.0,2025-05-23,50,,,Unavailable,,
WSP-3875A22C34,active,Split Squat,Barbell Split Squat,Baseline (0-60d),7.6,6.0,8.0,2025-06-02,60,,,Unavailable,,
WSP-E277EBAFC9,active,Bench Press,Barbell Bench Press,12 months (300-450d),28.5,22.5,8.0,2026-05-20,401,,,Unavailable,,
WSP-E277EBAFC9,active,Bench Press,Barbell Bench Press,6 months (120-240d),30.0,25.0,6.0,2025-12-10,240,,,Unavailable,,
WSP-E277EBAFC9,active,Deadlift,Barbell Deadlift,6 months (120-240d),42.0,35.0,6.0,2025-09-19,158,,,Unavailable,,
WSP-E277EBAFC9,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),35.0,35.0,1.0,2025-08-15,123,,,Unavailable,,
WSP-E277EBAFC9,active,Lat Pulldown,Underhand Grip Lat Pulldown,12 months (300-450d),71.25,56.25,8.0,2026-05-08,389,,,Unavailable,2.3,
WSP-E277EBAFC9,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),84.0,60.0,12.0,2025-10-10,179,,,Unavailable,20.6,
WSP-E277EBAFC9,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),69.67,55.0,8.0,2025-05-30,46,68.0,1.025,Long,,0
WSP-E277EBAFC9,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),27.5,25.0,3.0,2025-09-22,161,,,Unavailable,129.2,
WSP-E277EBAFC9,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),12.0,9.0,10.0,2025-05-19,35,68.0,0.176,Below Live,,0
WSP-E277EBAFC9,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),57.0,45.0,8.0,2026-06-19,431,,,Unavailable,200.0,
WSP-E277EBAFC9,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),45.5,32.5,12.0,2025-10-17,186,,,Unavailable,139.5,
WSP-E277EBAFC9,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),19.0,15.0,8.0,2025-05-30,46,68.0,0.279,Below Live,,0
WSP-E277EBAFC9,active,Split Squat,Barbell Split Squat,6 months (120-240d),16.0,12.0,10.0,2025-10-20,189,,,Unavailable,300.0,
WSP-E277EBAFC9,active,Split Squat,Barbell Split Squat,Baseline (0-60d),4.0,3.0,10.0,2025-05-19,35,68.0,0.059,Unavailable,,
WSP-A0012389E8,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),29.77,23.5,8.0,2026-04-07,354,,,Unavailable,41.7,
WSP-A0012389E8,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),30.0,22.5,10.0,2025-10-01,166,,,Unavailable,42.9,
WSP-A0012389E8,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),21.0,15.0,12.0,2025-06-12,55,,,Unavailable,,
WSP-A0012389E8,deactivated,Lat Pulldown,Underhand Grip Lat Pulldown,12 months (300-450d),70.67,53.0,10.0,2026-02-25,313,,,Unavailable,12.2,
WSP-A0012389E8,deactivated,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),76.0,60.0,8.0,2025-09-24,159,,,Unavailable,20.6,
WSP-A0012389E8,deactivated,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),63.0,45.0,12.0,2025-05-13,25,68.0,0.926,Long,,0
WSP-A0012389E8,deactivated,Nexus Point Squat,Barbell Front Squat,12 months (300-450d),20.67,20.0,1.0,2026-05-07,384,,,Unavailable,287.5,
WSP-A0012389E8,deactivated,Nexus Point Squat,Barbell Front Squat,6 months (120-240d),21.0,15.0,12.0,2025-10-06,171,,,Unavailable,293.8,
WSP-A0012389E8,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),5.33,4.0,10.0,2025-04-18,0,68.0,0.078,Below Live,,0
WSP-A0012389E8,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),45.5,32.5,12.0,2026-06-04,412,,,Unavailable,,
WSP-A0012389E8,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),12.6,9.0,12.0,2025-12-12,238,,,Unavailable,,
WSP-A0012389E8,deactivated,Split Squat,Barbell Split Squat,12 months (300-450d),8.0,6.0,10.0,2026-03-02,318,,,Unavailable,140.0,
WSP-A0012389E8,deactivated,Split Squat,Barbell Split Squat,6 months (120-240d),6.67,5.0,10.0,2025-09-15,150,,,Unavailable,100.0,
